"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AGO2",0.816392395542128,0.316093267418646,0.726,0.803,1
"COL5A1",0.816495689857935,-0.707746678343725,0.133,0.118,1
"TRA2A",0.816625790520022,0.529576928025197,0.938,0.947,1
"RP11-371F15.3",0.816904340538438,1.95085689434509,0.195,0.184,1
"PIK3R3",0.816928534916765,-0.27409171597701,0.044,0.053,1
"C2orf81",0.816928534916765,0.604014034188318,0.044,0.053,1
"ITGA1",0.816928534916765,2.65341975567021,0.044,0.053,1
"LGR5",0.816928534916765,-0.459628905103582,0.044,0.053,1
"RP5-1050C22.1",0.816928534916765,-0.301892673216556,0.044,0.053,1
"GNG5P2",0.816928534916765,-0.556850949466352,0.044,0.053,1
"WDR74",0.817179032038989,0.565125691600865,0.735,0.75,1
"DENND11",0.817206579277364,0.163957060957838,0.504,0.553,1
"ABCG1",0.817397426215181,1.05461436914073,0.451,0.434,1
"CDKN2C",0.817642762282379,0.57435008892339,0.062,0.053,1
"XXbac-BPG55C20.7",0.817642762282379,-0.502396355441654,0.062,0.053,1
"PRSS53",0.817642762282379,-1.02177999837936,0.062,0.053,1
"TMED6",0.817642762282379,-0.771860924986192,0.062,0.053,1
"DCAF8",0.817693081609101,0.746247309220561,0.743,0.816,1
"DHRS12",0.818138501629808,0.201192938654409,0.071,0.079,1
"NOXRED1",0.818138501629808,0.932647784045359,0.071,0.079,1
"NUP188",0.818259294028999,1.13215989791455,0.646,0.763,1
"CSAD",0.818454082871112,-0.381512924165236,0.389,0.395,1
"LINC00536",0.818466435197092,1.33711918295745,0.133,0.158,1
"ADPGK",0.818610100851812,0.131963363945318,0.858,0.921,1
"KIF5B",0.818660135152252,0.288938335837188,0.858,0.961,1
"LZTS2",0.818852145997518,-0.176215047731054,0.204,0.184,1
"LRRC8A",0.818935372563542,0.919942551963112,0.469,0.513,1
"TMCO3",0.818959010691352,0.147480100048914,0.637,0.658,1
"RP11-679C8.2",0.819090854191324,0.884022986993156,0.133,0.145,1
"LIN7B",0.819099969810563,1.17677717936185,0.071,0.066,1
"RP11-182L21.5",0.820039159166328,0.644166425960875,0.08,0.092,1
"EIF3CL",0.820039159166328,2.51422435395482,0.08,0.092,1
"RGS6",0.820138749454769,-0.613716656596019,0.133,0.118,1
"PHGDH",0.820714802548791,2.63575591840177,0.204,0.197,1
"FAM50A",0.820849287844444,0.742504033465053,0.407,0.368,1
"TAS1R3",0.821608382137689,-0.616017155054005,0.018,0.013,1
"RP3-330O12.5",0.821608382137689,-0.584662763319641,0.018,0.013,1
"ARHGEF10L",0.821608382137689,-0.570471858011666,0.018,0.013,1
"PLA2G2C",0.821608382137689,-0.570391698974835,0.018,0.013,1
"RAP1GAP",0.821608382137689,-0.61734960961858,0.018,0.013,1
"RP4-534N18.4",0.821608382137689,-0.694617006912333,0.018,0.013,1
"CTXND2",0.821608382137689,-0.63810732725366,0.018,0.013,1
"TSACC",0.821608382137689,-0.614960512145804,0.018,0.013,1
"RP11-474I16.8",0.821608382137689,-0.56453126523874,0.018,0.013,1
"RP11-449J1.2",0.821608382137689,-0.750467507792323,0.018,0.013,1
"AC010105.1",0.821608382137689,-0.595971997751993,0.018,0.013,1
"AC009505.4",0.821608382137689,-1.0081601452092,0.018,0.013,1
"SPATA12",0.821608382137689,-0.902105004712771,0.018,0.013,1
"HGD",0.821608382137689,-0.609402169845024,0.018,0.013,1
"ARGFX",0.821608382137689,-0.576621010661913,0.018,0.013,1
"LINC01565",0.821608382137689,-0.763875342160275,0.018,0.013,1
"LINC01206",0.821608382137689,-0.556027768102878,0.018,0.013,1
"GMNC",0.821608382137689,-0.571788295451401,0.018,0.013,1
"XXYLT1-AS2",0.821608382137689,-0.628467838029711,0.018,0.013,1
"CFAP99",0.821608382137689,-0.798987724897363,0.018,0.013,1
"OTOP1",0.821608382137689,-0.565631020820401,0.018,0.013,1
"LRRC66",0.821608382137689,-0.889945999985793,0.018,0.013,1
"RP11-407H18.1",0.821608382137689,-0.528716012206139,0.018,0.013,1
"GZMK",0.821608382137689,-0.599413271792725,0.018,0.013,1
"CTC-347C20.1",0.821608382137689,-0.609616746295299,0.018,0.013,1
"LINC01337",0.821608382137689,-0.72859319752792,0.018,0.013,1
"TH2LCRR",0.821608382137689,-0.71545636802377,0.018,0.013,1
"CAMK2A",0.821608382137689,-0.623844707357605,0.018,0.013,1
"LINC01366",0.821608382137689,-2.06392128322758,0.018,0.013,1
"RP1-45P21.8",0.821608382137689,-0.655778402919223,0.018,0.013,1
"RP3-383B8.1",0.821608382137689,-0.61575894276916,0.018,0.013,1
"FAM184A",0.821608382137689,-0.579927779454971,0.018,0.013,1
"CTA-444M12.4",0.821608382137689,-0.652648503988001,0.018,0.013,1
"WIPF3",0.821608382137689,-0.65415047479308,0.018,0.013,1
"AQP1",0.821608382137689,-1.07124348817022,0.018,0.013,1
"AC004870.4",0.821608382137689,-0.550860907133848,0.018,0.013,1
"AC020743.3",0.821608382137689,-0.586662688226241,0.018,0.013,1
"PCOLCE-AS1",0.821608382137689,-1.71456091548276,0.018,0.013,1
"MUC3A",0.821608382137689,-0.545155907837305,0.018,0.013,1
"CTB-13F3.1",0.821608382137689,-1.04645700478848,0.018,0.013,1
"ATP6V1FNB",0.821608382137689,-0.999304159277295,0.018,0.013,1
"RP11-33I11.4",0.821608382137689,-0.807457499750116,0.018,0.013,1
"RP1-16A9.1",0.821608382137689,-0.741384285259603,0.018,0.013,1
"KB-1042C11.5",0.821608382137689,-0.984242255826813,0.018,0.013,1
"RP11-136O12.2",0.821608382137689,-1.15700199921518,0.018,0.013,1
"RP11-384P7.10",0.821608382137689,-0.875800012900862,0.018,0.013,1
"RP11-156G14.7",0.821608382137689,-0.55744010634572,0.018,0.013,1
"GNA14-AS1",0.821608382137689,-1.04936140371803,0.018,0.013,1
"FBP2",0.821608382137689,-0.849233356202814,0.018,0.013,1
"HSD17B3",0.821608382137689,-0.565096215855009,0.018,0.013,1
"LINC00587",0.821608382137689,-0.60576773729449,0.018,0.013,1
"PTGES2-AS1",0.821608382137689,-0.897482041094724,0.018,0.013,1
"ZNF32-AS3",0.821608382137689,-0.799615590550606,0.018,0.013,1
"RP11-344N10.5",0.821608382137689,-0.591446838856396,0.018,0.013,1
"SFTPD",0.821608382137689,-1.02916101421269,0.018,0.013,1
"RP11-108L7.15",0.821608382137689,-0.56524397701457,0.018,0.013,1
"CTD-2544D21.2",0.821608382137689,-0.653309257674168,0.018,0.013,1
"NLRP10",0.821608382137689,-0.673364818201226,0.018,0.013,1
"ACCSL",0.821608382137689,-0.619233951598043,0.018,0.013,1
"ALX4",0.821608382137689,-0.899671537753861,0.018,0.013,1
"SF1-DT",0.821608382137689,-0.828965449873831,0.018,0.013,1
"CCDC83",0.821608382137689,-0.665683576096399,0.018,0.013,1
"RP11-822I2.1",0.821608382137689,-1.59093090152033,0.018,0.013,1
"RP11-770J1.3",0.821608382137689,-0.588705315111095,0.018,0.013,1
"USP2",0.821608382137689,-0.971450702184311,0.018,0.013,1
"CLEC1B",0.821608382137689,-1.25872192013836,0.018,0.013,1
"LINC02471",0.821608382137689,-0.725671840852177,0.018,0.013,1
"RP11-530C5.4",0.821608382137689,-1.62756718528617,0.018,0.013,1
"RP11-1105G2.4",0.821608382137689,-0.757588789308645,0.018,0.013,1
"WSCD2",0.821608382137689,-0.558382777131538,0.018,0.013,1
"RP11-483I24.4",0.821608382137689,-0.580948437961977,0.018,0.013,1
"C13orf42",0.821608382137689,-0.981437344117032,0.018,0.013,1
"KLF5",0.821608382137689,-0.948356285941034,0.018,0.013,1
"RP11-230F18.5",0.821608382137689,-1.37806853314198,0.018,0.013,1
"LINC02294",0.821608382137689,-0.561238915611709,0.018,0.013,1
"RP11-857B24.1",0.821608382137689,-0.563009549016091,0.018,0.013,1
"RP11-589M4.3",0.821608382137689,-0.64453171883691,0.018,0.013,1
"RP11-932A10.3",0.821608382137689,-0.57150591502768,0.018,0.013,1
"DACT1",0.821608382137689,-1.01212979260686,0.018,0.013,1
"ACTN1-AS1",0.821608382137689,-0.800621654266624,0.018,0.013,1
"RP5-1021I20.6",0.821608382137689,-1.00979759617986,0.018,0.013,1
"GPR68",0.821608382137689,-1.40683687398204,0.018,0.013,1
"PPP4R4",0.821608382137689,-0.567799309825508,0.018,0.013,1
"RP11-2C7.1",0.821608382137689,-0.594708115685768,0.018,0.013,1
"RP11-133K1.6",0.821608382137689,-0.571733407461668,0.018,0.013,1
"MAPK6-DT",0.821608382137689,-0.540961538624638,0.018,0.013,1
"C15orf32",0.821608382137689,-0.722074013416125,0.018,0.013,1
"CTD-2515A14.1",0.821608382137689,-0.880712896286954,0.018,0.013,1
"RP11-142A12.1",0.821608382137689,-0.716197227007906,0.018,0.013,1
"AC007491.1",0.821608382137689,-0.586983250468697,0.018,0.013,1
"HAS3",0.821608382137689,-1.62580019480315,0.018,0.013,1
"LINC02176",0.821608382137689,-0.993457847151331,0.018,0.013,1
"RP11-401O9.3",0.821608382137689,-0.566093416374414,0.018,0.013,1
"EVPLL",0.821608382137689,-0.611898532521336,0.018,0.013,1
"LGALS9C",0.821608382137689,-0.579660905226259,0.018,0.013,1
"B9D1",0.821608382137689,-0.793356130983125,0.018,0.013,1
"LINC01989",0.821608382137689,-0.540213728485523,0.018,0.013,1
"TBC1D3I",0.821608382137689,-0.893873793477353,0.018,0.013,1
"GPR179",0.821608382137689,-0.578197519056002,0.018,0.013,1
"HEXIM2",0.821608382137689,-0.637434403295842,0.018,0.013,1
"EPX",0.821608382137689,-0.953837911309659,0.018,0.013,1
"OTOP3",0.821608382137689,-0.688696691059086,0.018,0.013,1
"RP11-1055B8.2",0.821608382137689,-0.572386097635385,0.018,0.013,1
"NOTUM",0.821608382137689,-0.61878232904176,0.018,0.013,1
"HRH4",0.821608382137689,-0.599497637385412,0.018,0.013,1
"REEP6",0.821608382137689,-0.573906401561408,0.018,0.013,1
"DIRAS1",0.821608382137689,-0.640836736814109,0.018,0.013,1
"CLEC17A",0.821608382137689,-0.626640492474259,0.018,0.013,1
"TMEM59L",0.821608382137689,-0.613030523132873,0.018,0.013,1
"VSTM2B",0.821608382137689,-0.570279706337483,0.018,0.013,1
"AC092295.4",0.821608382137689,-0.523121944141197,0.018,0.013,1
"ACP7",0.821608382137689,-0.89539490704981,0.018,0.013,1
"TMEM145",0.821608382137689,-0.605777346131671,0.018,0.013,1
"ODAD1",0.821608382137689,-0.649079672043669,0.018,0.013,1
"NTN5",0.821608382137689,-0.572298111257045,0.018,0.013,1
"RRAS",0.821608382137689,-1.03952379584922,0.018,0.013,1
"KLK2",0.821608382137689,-0.924666113947632,0.018,0.013,1
"CTD-2525I3.2",0.821608382137689,-0.721218224310705,0.018,0.013,1
"N6AMT1",0.821608382137689,-1.02668204069958,0.018,0.013,1
"AP000320.6",0.821608382137689,-0.619173658637126,0.018,0.013,1
"RP1-56J10.8",0.821608382137689,-0.632229581171301,0.018,0.013,1
"RP3-412A9.17",0.821608382137689,-1.05637706428486,0.018,0.013,1
"SHISAL1",0.821608382137689,-0.59848503596635,0.018,0.013,1
"RS1",0.821608382137689,-0.56628499327253,0.018,0.013,1
"GK-AS1",0.821608382137689,-1.44086659197314,0.018,0.013,1
"RP11-1148L6.9",0.821608382137689,-1.74028802282101,0.018,0.013,1
"ARL13A",0.821608382137689,-0.605245445253263,0.018,0.013,1
"NUP62CL",0.821608382137689,-0.718778236632064,0.018,0.013,1
"DNAAF6",0.821608382137689,-0.723238803975489,0.018,0.013,1
"PLPP5",0.821829643228326,-0.704945002586928,0.354,0.355,1
"ZXDB",0.822167451900841,0.511905264496974,0.186,0.171,1
"MAFG",0.822552314527604,0.953216826706571,0.575,0.579,1
"RP4-665N4.8",0.822642054956354,-1.27335855257233,0.044,0.053,1
"RP11-265F24.1",0.822642054956354,-0.533817057464283,0.044,0.053,1
"SGK2",0.822642054956354,1.16155876860188,0.044,0.053,1
"TPT1-AS1",0.822769923878368,0.27587494277255,0.416,0.395,1
"LRRC52-AS1",0.822782672335597,-1.08752804285764,0.071,0.079,1
"PRLR",0.822782672335597,-0.785026253025931,0.071,0.079,1
"CELF2-DT",0.822782672335597,-0.487594008719186,0.071,0.079,1
"SDCBP2-AS1",0.822782672335597,-0.857354311574477,0.071,0.079,1
"DNAH1",0.82278504230931,-0.223016928900574,0.425,0.408,1
"LINC02341",0.822839432376661,-0.552247339042059,0.062,0.053,1
"EML5",0.822839432376661,0.632402250296741,0.062,0.053,1
"AMBRA1",0.822915759716145,0.606778573585022,0.912,0.921,1
"BCLAF1",0.822933179641567,0.217399845872952,0.912,0.947,1
"RP11-510I5.4",0.823907876818875,-0.358313830086757,0.071,0.066,1
"TAGAP",0.82438833718486,0.85381885213634,0.265,0.263,1
"COL19A1",0.824409277415251,-2.56778209175401,0.088,0.079,1
"MYO15A",0.824409277415251,1.04709119436522,0.088,0.079,1
"ZSWIM3",0.824409277415251,1.3809194849761,0.088,0.079,1
"CAB39L",0.826335966205041,0.62600426861116,0.274,0.303,1
"COL26A1",0.826883048568371,-0.367271445724471,0.106,0.118,1
"AC107218.3",0.827215855148422,-0.135011285073428,0.106,0.092,1
"FAM53A",0.827436448020718,-0.602685293760581,0.124,0.132,1
"TSTD2",0.827498253315295,1.12751902231143,0.425,0.408,1
"GPR55",0.828043884455484,-1.80091525367383,0.062,0.053,1
"PSMD6-AS1",0.828043884455484,-1.2550731891293,0.062,0.053,1
"CTB-107G13.1",0.828043884455484,-0.833600500566381,0.062,0.053,1
"MAPK8",0.828196923648793,0.262309226453435,0.903,0.934,1
"RP11-592G13.2",0.828364994540237,0.593766309500747,0.044,0.053,1
"RP11-399K21.11",0.828364994540237,-0.347584072251705,0.044,0.053,1
"LINC01001",0.828364994540237,1.6225625871104,0.044,0.053,1
"LINC00615",0.828364994540237,-0.398357089208097,0.044,0.053,1
"ALPK3",0.828364994540237,2.00379514253998,0.044,0.053,1
"RP11-648K4.2",0.828364994540237,3.30344425633701,0.044,0.053,1
"ABCC6",0.828364994540237,1.46064596814657,0.044,0.053,1
"RP11-405F3.4",0.828364994540237,2.51812884625158,0.044,0.053,1
"ZNF626",0.828364994540237,-0.301260742250848,0.044,0.053,1
"RP3-508I15.22",0.828364994540237,0.226040717788496,0.044,0.053,1
"CNTNAP5",0.828989865548207,-2.51737253001089,0.416,0.487,1
"PSPC1",0.829172485300587,0.663726781676443,0.841,0.947,1
"ZNF584",0.829667942289721,1.20639861871318,0.133,0.145,1
"SRSF5",0.830144524313486,0.287806671878722,0.867,0.855,1
"RNF123",0.830376698644588,1.07332157223974,0.239,0.224,1
"ZNF77",0.831090934562397,1.09441266407217,0.124,0.132,1
"RP11-1246C19.1",0.832089505029614,0.278491413744955,0.071,0.079,1
"QSOX2",0.83284995569391,1.19515795726782,0.389,0.395,1
"TMEM165",0.833136336168758,0.352697615262117,0.788,0.895,1
"RP11-125H8.3",0.833165732310375,0.682618438713931,0.08,0.092,1
"LINC02527",0.833165732310375,-0.327242626151978,0.088,0.079,1
"NEBL",0.833294446784438,-1.48259081542595,0.097,0.105,1
"LINC01591",0.833543368302418,0.907016553922488,0.071,0.066,1
"BAHD1",0.833940543023599,1.34150905798335,0.407,0.447,1
"CCDC57",0.83403808716523,0.653504842830789,0.708,0.763,1
"RP11-125O18.1",0.83409705960468,2.55336024569562,0.044,0.053,1
"GRIN3A",0.83409705960468,-0.322466700821563,0.044,0.053,1
"TRGC1",0.834404651340472,-0.559126441090229,0.558,0.539,1
"ITGAV",0.834421068325201,0.800272782105944,0.336,0.303,1
"DOC2A",0.834452507870993,0.675496934529758,0.204,0.211,1
"THUMPD3",0.835087389055832,1.50844053177731,0.372,0.368,1
"DLG4",0.835122073128079,-0.844626874988301,0.177,0.197,1
"UTP15",0.835316516723804,3.36962537081629,0.292,0.289,1
"PDE1B",0.835316516723804,0.612507216970225,0.292,0.289,1
"CDK11A",0.835763605997577,0.56488997066458,0.673,0.763,1
"TSPAN14",0.835959570770836,-0.405763546163479,0.301,0.303,1
"C16orf70",0.836049155386011,1.08687429625706,0.212,0.211,1
"SENP2",0.836252542053103,0.976829544178589,0.619,0.684,1
"VHL",0.836483790616496,0.924467697378564,0.673,0.724,1
"POM121",0.836527121398362,0.526891991031061,0.708,0.816,1
"ATP13A4",0.836751850822524,-0.845763175698519,0.071,0.079,1
"SLC35F4",0.836751850822524,-0.391843132577292,0.071,0.079,1
"RP11-81A1.10",0.836751850822524,1.21775056905375,0.071,0.079,1
"RP5-1085F17.3",0.836751850822524,-0.157392570645606,0.071,0.079,1
"CTC-308K20.2",0.83678201310333,1.34277203384192,0.044,0.039,1
"RP11-1101H11.1",0.83678201310333,-0.248103445975461,0.044,0.039,1
"SCNN1A",0.83678201310333,2.33721978662492,0.044,0.039,1
"ZNF541",0.83678201310333,-0.254124713739663,0.044,0.039,1
"ARL15",0.836948518961354,0.348299423496648,0.761,0.816,1
"AMFR",0.83711409405416,0.185083069033324,0.593,0.632,1
"LINC01186",0.837352408465966,-0.448487929179781,0.097,0.105,1
"PRKG2",0.837567232236696,-0.234124315790858,0.097,0.092,1
"UIMC1",0.8376267505539,0.481702941614058,0.867,0.895,1
"BMI1",0.837699988526035,0.522067598451468,0.558,0.592,1
"MPP7",0.837800097372686,0.821780465075484,0.513,0.513,1
"TMEM263",0.837955262659302,-0.756474967626108,0.186,0.171,1
"EXT1",0.838410799270909,-1.69658212800938,0.124,0.132,1
"ALG1L2",0.838475248924176,-1.11531717365983,0.062,0.053,1
"ZNF653",0.838490936355301,1.21695571739332,0.195,0.184,1
"LINC00534",0.839399584652147,0.858036642959643,0.124,0.145,1
"RP11-685M7.3",0.839837954630573,0.815370808456679,0.044,0.053,1
"MUC16",0.839837954630573,-0.102427161374107,0.044,0.053,1
"RP1-64K7.5",0.839837954630573,1.86232915012449,0.044,0.053,1
"PSMA1",0.839874840965107,0.122336357355241,0.956,0.921,1
"RARA",0.839880963949197,0.429534975992408,0.327,0.342,1
"ST3GAL2",0.839887426610709,0.845110150661963,0.566,0.711,1
"CDC42SE1",0.839898205863178,0.642821454188022,0.504,0.566,1
"H1-3",0.841120885117008,-2.24069312978434,0.177,0.184,1
"AP1S3",0.841699847360876,0.228568683764558,0.23,0.25,1
"PIGO",0.841942933051534,1.09259826187122,0.08,0.092,1
"CUEDC1",0.841942933051534,0.95666217505761,0.08,0.092,1
"GRIPAP1",0.842599240036755,0.888242087380725,0.69,0.789,1
"ZKSCAN3",0.84285934539074,1.96916662079917,0.044,0.039,1
"AC002127.4",0.84285934539074,-0.292158451201421,0.044,0.039,1
"AC127904.2",0.843461909753431,1.99548184572953,0.204,0.237,1
"RYR3-DT",0.843701716028066,-0.67215023333692,0.062,0.053,1
"TAPT1",0.843975168948961,0.75193192550624,0.858,0.895,1
"MCTP2",0.844107776169577,0.210013445868529,0.929,0.934,1
"RNLS",0.844289078472505,-0.607312027629383,0.186,0.171,1
"RP11-754B17.1",0.844348937593538,0.367548496462284,0.115,0.105,1
"ASAH1",0.845722940651498,0.564834974922389,0.708,0.75,1
"PSTK",0.845744672876291,-0.733241133442121,0.124,0.132,1
"RP11-498J9.2",0.845896680681176,-0.435218867056687,0.097,0.092,1
"RP11-973N13.4",0.845896680681176,1.39120831224948,0.097,0.092,1
"COG4",0.84598275696533,-0.684846864352308,0.31,0.303,1
"AP5Z1",0.84605830349461,0.39234842593662,0.593,0.645,1
"ZNF649",0.846294490771762,-0.133578633883263,0.106,0.118,1
"GALNT14",0.846338981794288,-1.37260519459295,0.088,0.079,1
"HINFP",0.846342284454736,0.503515981470922,0.204,0.184,1
"RAB33B",0.846406119912897,1.06518097215808,0.221,0.211,1
"SERF1A",0.84663568625928,0.949964134377848,0.115,0.132,1
"TIPARP",0.847404723368787,0.730975342337833,0.566,0.566,1
"SLC16A9",0.847470345315396,-2.14551198941543,0.115,0.118,1
"DSCAM",0.84787903220456,-0.674709725869959,0.212,0.224,1
"CMIP",0.848048368337114,0.712570968436869,0.814,0.868,1
"LINC00623",0.848108629119333,0.607971682124062,0.823,0.882,1
"LINGO2",0.848240981464273,-0.409513844767144,0.115,0.105,1
"MEIS1",0.848355350478099,0.501882216164712,0.912,0.961,1
"LINC02641",0.84881073999615,-1.43662861795212,0.035,0.039,1
"ELDR",0.848946050629994,-0.395287847775538,0.044,0.039,1
"MAL2",0.848946050629994,-0.216028958846421,0.044,0.039,1
"TBC1D12",0.848946050629994,-0.410556702343484,0.044,0.039,1
"PDZD7",0.848946050629994,2.99844255793592,0.044,0.039,1
"DENND2B",0.848946050629994,-0.352715835289978,0.044,0.039,1
"LINC02388",0.848946050629994,2.75519440310683,0.044,0.039,1
"AMDHD1",0.848946050629994,0.983487025355721,0.044,0.039,1
"RP11-471B22.3",0.848946050629994,0.72205287448734,0.044,0.039,1
"NRN1L",0.848946050629994,2.07491316081513,0.044,0.039,1
"ANKDD1A",0.848953897378454,0.338123792319017,0.257,0.276,1
"LPP",0.849248277272727,0.526371398731762,0.832,0.908,1
"ATXN2L",0.849248277272727,0.286352037845867,0.85,0.882,1
"ELMO2",0.849448518313505,0.549585311961293,0.301,0.289,1
"AC138969.4",0.84946467014174,-0.503319784600055,0.398,0.434,1
"AURKB",0.849551861438053,0.846765909131898,0.097,0.105,1
"TECPR1",0.849780854068187,0.989650421574564,0.372,0.368,1
"ELMOD2",0.85001714850253,1.18302056344203,0.239,0.25,1
"AF011889.2",0.85018839809477,1.87806887237582,0.106,0.118,1
"GK",0.850229312532971,0.664115286373229,0.23,0.25,1
"ZNF865",0.850772695753636,-0.779152289033981,0.071,0.079,1
"ERF",0.850989989047995,0.914130605789321,0.372,0.395,1
"RP11-572M11.4",0.851286239829875,-0.845868372887713,0.115,0.118,1
"FBXO28",0.851294088611938,0.849946580534133,0.628,0.658,1
"DAPK2",0.851345045487574,0.316381401266469,0.044,0.053,1
"SIK1",0.851345045487574,-0.14579201206836,0.044,0.053,1
"FCN1",0.852888133641055,1.65321415571532,0.071,0.066,1
"TRAPPC2B",0.853091936280429,0.420169499642244,0.124,0.132,1
"PBDC1",0.853208816209087,1.37727296658333,0.389,0.421,1
"PHEX",0.85328893602017,-0.304738657460982,0.239,0.224,1
"ELP2",0.853712078428009,0.47374761195919,0.752,0.763,1
"TMEM107",0.853836288678693,-0.131021610065893,0.292,0.289,1
"PCP2",0.85417509966522,-1.61887172651269,0.062,0.053,1
"ZNF418",0.854243387398425,1.0534129628792,0.097,0.092,1
"HCST",0.854673216774839,0.173235788055491,0.858,0.947,1
"CNTNAP2",0.854685599984297,2.75603992407356,0.46,0.461,1
"RP11-8L2.1",0.854907009610789,-1.23140387021607,0.062,0.066,1
"SMARCA5",0.854914536257548,1.01318128248391,0.743,0.803,1
"AMT",0.855015397799152,-0.717798885306452,0.142,0.145,1
"CORIN",0.85504177487058,-0.375290528129028,0.044,0.039,1
"KCP",0.85504177487058,-0.309763671022683,0.044,0.039,1
"PLAAT3",0.85504177487058,0.67129487757315,0.044,0.039,1
"OTOGL",0.85504177487058,0.564226696815159,0.044,0.039,1
"CES4A",0.85504177487058,-0.11700263582392,0.044,0.039,1
"SLC35F6",0.85530999929071,-1.60017138128766,0.035,0.039,1
"RP11-352G9.2",0.85530999929071,-1.33423104753325,0.035,0.039,1
"LINC02550",0.85530999929071,-1.31126336727335,0.035,0.039,1
"CBLC",0.85530999929071,-0.78419327025074,0.035,0.039,1
