"Cell","mapping_error_score","mapping_error_QC","UMAP1_projected","UMAP2_projected","predicted_CellType","predicted_CellType_prob","predicted_Pseudotime"
"S2PL02-11M-516-REL",7.87763124744264,"Pass",2.09076952934265,2.46744322776794,"HSC",0.533333333333333,0.033500375
"S2PL02-11O-516-REL",8.95332659129839,"Pass",2.43452668190002,2.34683561325073,"MPP-MyLy",0.666666666666667,0.08349623
"S2PL02-13A-516-REL",7.80904173629558,"Pass",1.8800300359726,3.68091988563538,"HSC",0.966666666666667,0.01410684
"S2PL02-13C-516-REL",7.6257105653808,"Pass",1.37220394611359,3.57729887962341,"HSC",1,3.082559e-07
"S2PL02-13E-516-REL",7.01247411107136,"Pass",2.08933281898499,2.69807934761047,"HSC",0.6,0.0048628105
"S2PL02-13G-516-REL",9.90263716112442,"Pass",2.27199459075928,2.74981594085693,"HSC",0.6,0.13156425
"S2PL02-13I-516-REL",7.89887093654337,"Pass",3.30074453353882,3.85279059410095,"MPP-MkEry",0.933333333333333,0.3611103
"S2PL02-13K-516-REL",9.94111025405212,"Pass",2.58397507667542,2.55020689964294,"MPP-MyLy",0.8,0.03562122
"S2PL02-13M-516-REL",7.56021139223555,"Pass",2.04233551025391,2.74629378318787,"HSC",0.566666666666667,0.0048629465
"S2PL02-13O-516-REL",8.05187027129918,"Pass",1.71051669120789,2.68285346031189,"HSC",0.966666666666667,2.549039e-07
"S2PL02-15A-516-REL",9.52043525436191,"Pass",2.86663222312927,2.6802339553833,"MPP-MyLy",0.466666666666667,0.01389739
"S2PL02-15E-516-REL",10.026467500599,"Pass",3.89906692504883,2.657475233078,"MPP-MkEry",0.354838709677419,0.3565202
"S2PL02-15G-516-REL",7.52298014428724,"Pass",2.88174486160278,2.32172155380249,"MPP-MyLy",0.366666666666667,0.06312829
"S2PL02-15I-516-REL",7.85395394194086,"Pass",3.80209684371948,4.13189649581909,"MPP-MkEry",0.733333333333333,0.9999084
"S2PL02-15K-516-REL",8.44404565852165,"Pass",3.59113502502441,4.21574068069458,"MPP-MkEry",0.666666666666667,0.93255835
"S2PL02-15M-516-REL",8.81591269970824,"Pass",2.43155097961426,2.81762027740479,"HSC",0.533333333333333,0.000349701
"S2PL02-15O-516-REL",7.17161896167316,"Pass",3.75385451316833,1.36774516105652,"LMPP",0.933333333333333,0.1555173
"S2PL02-17A-516-REL",7.05511489965512,"Pass",1.9184844493866,2.28385496139526,"HSC",0.433333333333333,0.08349628
"S2PL02-17C-516-REL",10.1453058823206,"Pass",3.22760677337646,3.55372500419617,"MPP-MkEry",0.733333333333333,0.090382075
"S2PL02-17E-516-REL",6.24546633531916,"Pass",2.52464318275452,2.04957556724548,"MPP-MkEry",0.3,3.754399e-08
"S2PL02-17G-516-REL",6.64932927088269,"Pass",2.63604211807251,2.36890888214111,"MPP-MyLy",0.466666666666667,0.00101205235
"S2PL02-17I-516-REL",8.24573475180961,"Pass",2.05217814445496,2.63934302330017,"HSC",0.533333333333333,0.00486299
"S2PL02-17K-516-REL",5.61407650580511,"Pass",2.40054512023926,11.2163000106812,"Basophilic Erythroblast",1,15.50799
"S2PL02-17M-516-REL",5.67345620370088,"Pass",3.76673221588135,11.6305923461914,"Pro-Erythroblast",0.966666666666667,13.628935
"S2PL02-17O-516-REL",10.1369614968491,"Pass",-10.5119304656982,-3.64294910430908,"CD8 Effector Memory 2",0.533333333333333,0
"S2PL02-19A-516-REL",16.081268302923,"Pass",6.50015830993652,5.93191909790039,"EoBasoMast Precursor",1,6.2675675
"S2PL02-19G-516-REL",16.6799463371525,"Pass",6.80801391601562,5.81445932388306,"EoBasoMast Precursor",1,6.150229
"S2PL02-19I-516-REL",5.2291571960514,"Pass",3.1932430267334,12.1323022842407,"Basophilic Erythroblast",0.8,14.47957
"S2PL02-19K-516-REL",15.5376756985359,"Pass",6.74751949310303,5.92982816696167,"EoBasoMast Precursor",1,6.150229
"S2PL02-19O-516-REL",10.7845722641974,"Pass",-10.8910665512085,-3.2472574710846,"NK CD56high",0.566666666666667,0
"S2PL02-23A-NOC156",7.26559295063837,"Pass",5.43452739715576,1.31264638900757,"Cycling Progenitor",0.9,3.2482
"S2PL02-23C-NOC156",7.68365152690838,"Pass",3.77052736282349,2.40137457847595,"LMPP",0.466666666666667,1.782351e-07
"S2PL02-23E-NOC156",9.68071109713585,"Pass",4.27092266082764,0.842264413833618,"LMPP",0.7,1.46201038906128
"S2PL02-23G-NOC156",7.02975187101142,"Pass",4.61456966400146,1.22871816158295,"LMPP",0.466666666666667,2.695157
"S2PL02-23I-NOC156",6.42609175645781,"Pass",3.29905271530151,2.03530478477478,"LMPP",0.466666666666667,0.4239271
"S2PL02-23K-NOC156",7.18282661434324,"Pass",1.38890027999878,2.87434577941895,"HSC",1,0.1785645
"S2PL02-23M-NOC156",6.62856592076063,"Pass",1.45001399517059,3.18203496932983,"HSC",1,0.0039887945
"S2PL02-01B-516-REL",8.40520813466291,"Pass",4.76111841201782,1.13121795654297,"Early GMP",0.566666666666667,2.8702915
"S2PL02-01D-516-REL",8.91844851204346,"Pass",3.59453701972961,3.65244269371033,"MPP-MkEry",0.9,0.3979831
"S2PL02-01F-516-REL",10.1883198695336,"Pass",2.76383280754089,3.54206204414368,"HSC",0.5,0.008245228
"S2PL02-01H-516-REL",7.71841016976906,"Pass",4.86286163330078,5.42821598052979,"MEP",1,3.445772
"S2PL02-01J-516-REL",7.36304059673125,"Pass",2.71082210540771,2.42216610908508,"MPP-MyLy",0.633333333333333,0.0099418240421478
"S2PL02-01L-516-REL",8.73455683251275,"Pass",4.80986738204956,1.94461047649384,"Cycling Progenitor",1,2.087791
"S2PL02-01N-516-REL",8.43843694901978,"Pass",4.83201503753662,5.17550230026245,"MEP",1,2.629489
"S2PL02-01P-516-REL",9.32456823158512,"Pass",3.10405564308167,2.55597257614136,"MPP-MyLy",0.433333333333333,0.048462596547314
"S2PL02-03B-516-REL",6.82178623253021,"Pass",4.80408430099487,6.55472040176392,"BFU-E",0.6,4.661952
"S2PL02-03D-516-REL",6.02708229794918,"Pass",1.81462109088898,2.21514654159546,"HSC",0.466666666666667,0.08349626
"S2PL02-03F-516-REL",7.215778554188,"Pass",3.81762933731079,3.74882555007935,"MPP-MkEry",0.833333333333333,0.89873105
"S2PL02-03H-516-REL",7.62625471544066,"Pass",4.05440330505371,3.40762734413147,"MPP-MkEry",0.533333333333333,0.36231
"S2PL02-03L-516-REL",7.92172230435067,"Pass",4.86195611953735,6.51834201812744,"MEP",0.5,4.712624
"S2PL02-03N-516-REL",7.11976421367443,"Pass",4.19573450088501,4.94234800338745,"MEP",0.833333333333333,1.8094625562809
"S2PL02-03P-516-REL",7.74463438795863,"Pass",2.75945472717285,1.71372389793396,"LMPP",0.433333333333333,1.46224e-08
"S2PL02-05B-516-REL",9.1397986523086,"Pass",4.01493120193481,7.7248706817627,"BFU-E",1,7.57719
"S2PL02-05D-516-REL",7.79964080613472,"Pass",3.43677735328674,3.71312308311462,"MPP-MkEry",0.933333333333333,0.26850505
"S2PL02-05F-516-REL",8.22416749778361,"Pass",2.15154337882996,2.76510000228882,"HSC",0.533333333333333,0.004862903
"S2PL02-05H-516-REL",8.46662711674775,"Pass",3.88470959663391,2.80996918678284,"MPP-MkEry",0.866666666666667,0.3565203
"S2PL02-05J-516-REL",7.53285269703059,"Pass",4.2929196357727,4.53528547286987,"MEP",0.7,2.643161
"S2PL02-05L-516-REL",8.86309842528432,"Pass",3.49969267845154,3.90973734855652,"MPP-MkEry",0.9,0.35568071272952
"S2PL02-05N-516-REL",6.36119462551886,"Pass",3.84721779823303,1.94074356555939,"MPP-MkEry",0.266666666666667,0.2111371
"S2PL02-05P-516-REL",7.5607362517647,"Pass",2.71639609336853,1.68955636024475,"LMPP",0.366666666666667,1.3832e-08
"S2PL02-07D-516-REL",13.9658702484064,"Pass",2.23847508430481,1.97621583938599,"MPP-MyLy",0.866666666666667,3.240639e-08
"S2PL02-07F-516-REL",7.44650146798921,"Pass",4.48260927200317,6.81635141372681,"BFU-E",1,6.294811
"S2PL02-07H-516-REL",8.60167080436538,"Pass",2.8540506362915,3.23161053657532,"HSC",0.566666666666667,0.003794741
"S2PL02-07J-516-REL",8.57973898411048,"Pass",2.11525964736938,2.84510588645935,"HSC",0.8,0.0048628375
"S2PL02-07L-516-REL",6.42995032161692,"Pass",2.17269277572632,3.39855289459229,"HSC",0.7,0.0040247875
"S2PL02-07N-516-REL",8.09177844513201,"Pass",2.44266510009766,2.74916195869446,"MPP-MyLy",0.419354838709677,0.00152824935
"S2PL02-07P-516-REL",8.42271909495373,"Pass",2.90641498565674,2.24636721611023,"MPP-MyLy",0.833333333333333,0.29768855
"S2PL02-09B-516-REL",11.64570571494,"Pass",1.6396975517273,3.38335132598877,"HSC",1,0.0045115775
"S2PL02-09D-516-REL",8.2122721755959,"Pass",1.93112647533417,2.92748808860779,"HSC",0.6,2.877055e-07
"S2PL02-09F-516-REL",8.79565980240322,"Pass",3.09500622749329,4.07575464248657,"MPP-MkEry",0.866666666666667,0.4960811
"S2PL02-09H-516-REL",8.12394312821589,"Pass",3.1747133731842,2.56814408302307,"MPP-MyLy",0.566666666666667,0.03037597
"S2PL02-09J-516-REL",9.12221116951699,"Pass",1.67725694179535,3.08189463615417,"HSC",0.933333333333333,0.1785645
"S2PL02-09L-516-REL",8.13765877181037,"Pass",2.28684878349304,2.48961734771729,"MPP-MyLy",0.566666666666667,0.0284230342529087
"S2PL02-09N-516-REL",9.56355619995572,"Pass",3.38439059257507,3.79625725746155,"MPP-MkEry",0.933333333333333,0.2674417
"S2PL02-09P-516-REL",7.85920450668411,"Pass",2.55331158638,2.47177219390869,"MPP-MyLy",0.433333333333333,0.05744728
"S2PL02-11B-516-REL",9.85909246067231,"Pass",2.26746702194214,2.53333187103271,"MPP-MyLy",0.533333333333333,0.0110082875
"S2PL02-11D-516-REL",8.07373685194825,"Pass",1.66283416748047,2.98282408714294,"HSC",0.966666666666667,0.045871395
"S2PL02-11H-516-REL",7.89099246385786,"Pass",2.24924921989441,2.45619583129883,"MPP-MyLy",0.5,0.026299375
"S2PL02-11J-516-REL",8.77790951834766,"Pass",2.56068968772888,3.25157809257507,"HSC",0.666666666666667,0.1752553
"S2PL02-11L-516-REL",8.22365695770472,"Pass",1.80478632450104,3.9561448097229,"HSC",1,0.0017510022617685
"S2PL02-11N-516-REL",14.1414240533567,"Pass",1.63022398948669,3.38801264762878,"HSC",0.966666666666667,0.003969247852246
"S2PL02-11P-516-REL",8.23151985797466,"Pass",2.3871123790741,2.54341101646423,"HSC",0.5,0.013291075
"S2PL02-13B-516-REL",9.48319989943873,"Pass",1.96551036834717,2.79269456863403,"HSC",0.933333333333333,0.00486299
"S2PL02-13D-516-REL",7.59873510362669,"Pass",3.26696038246155,3.31957912445068,"Cycling Progenitor",0.433333333333333,0.04771321
"S2PL02-13F-516-REL",14.886529522024,"Pass",3.14940643310547,2.80619406700134,"MPP-MyLy",0.6,0.009845734
"S2PL02-13H-516-REL",8.10193483736627,"Pass",1.7820086479187,2.84569120407104,"HSC",0.838709677419355,2.541135e-07
"S2PL02-13J-516-REL",8.09240262911447,"Pass",5.60984420776367,1.41735935211182,"Cycling Progenitor",1,3.93403675706729
"S2PL02-13L-516-REL",8.05364991174444,"Pass",2.14086866378784,3.17395710945129,"HSC",0.7,0.006318283
"S2PL02-13N-516-REL",9.42345176258916,"Pass",1.82842719554901,2.80310249328613,"HSC",0.866666666666667,2.070847e-07
"S2PL02-13P-516-REL",8.19097484948703,"Pass",2.09222197532654,2.72693753242493,"HSC",0.833333333333333,0.0048628725
"S2PL02-15B-516-REL",9.81343627316903,"Pass",1.9324187040329,3.29427242279053,"HSC",1,0.025154305
"S2PL02-15D-516-REL",6.95442003656835,"Pass",2.12448406219482,3.05912518501282,"HSC",0.866666666666667,0.047430235
"S2PL02-15F-516-REL",8.90041050715967,"Pass",4.00721454620361,1.54416763782501,"LMPP",0.666666666666667,0.1269057
"S2PL02-15H-516-REL",9.34756725126372,"Pass",2.36563491821289,2.30289578437805,"MPP-MyLy",0.7,0.08349624
"S2PL02-15J-516-REL",8.70830327062896,"Pass",3.46398496627808,3.90253210067749,"MPP-MkEry",0.933333333333333,0.3255812
"S2PL02-15N-516-REL",9.22759821783531,"Pass",2.80173397064209,2.50521874427795,"MPP-MyLy",0.5,0.099013345
"S2PL02-15P-516-REL",10.1699108275418,"Pass",1.50897169113159,3.37571501731873,"HSC",1,0.002968068
"S2PL02-17B-516-REL",9.52115874511032,"Pass",3.54526352882385,3.18827342987061,"MPP-MkEry",0.966666666666667,0.03464191
"S2PL02-17D-516-REL",7.75053620816333,"Pass",2.92315125465393,2.35899114608765,"MPP-MyLy",0.433333333333333,0.087587355
"S2PL02-17F-516-REL",12.1410974886426,"Pass",2.25757336616516,2.58751273155212,"HSC",0.5,0.1547504
"S2PL02-17H-516-REL",7.62633399332911,"Pass",3.50239753723145,1.86344182491302,"LMPP",0.7,0.4748162
"S2PL02-17J-516-REL",9.87927252732925,"Pass",2.48603677749634,2.64776039123535,"MPP-MyLy",0.6,0.10765055
"S2PL02-17L-516-REL",9.87512071118459,"Pass",6.74674797058105,6.00041913986206,"EoBasoMast Precursor",1,6.150229
"S2PL02-19B-516-REL",16.583184695718,"Pass",6.65483093261719,5.79867553710938,"EoBasoMast Precursor",1,6.150229
"S2PL02-19J-516-REL",5.45230266786527,"Pass",3.54869246482849,11.7215642929077,"Pro-Erythroblast",0.933333333333333,14.120235
"S2PL02-19L-516-REL",6.42950185656937,"Pass",3.51776099205017,11.579047203064,"Pro-Erythroblast",0.9,13.758695
"S2PL02-19N-516-REL",5.26277666356985,"Pass",3.14764976501465,11.7343254089355,"Basophilic Erythroblast",0.733333333333333,14.45401
"S2PL02-21J-516-REL",12.4778254139295,"Pass",-9.75027561187744,-1.9835033416748,"CD8 Effector Memory 2",0.766666666666667,0
"S2PL02-21N-516-REL",9.94340451975699,"Pass",-11.0262384414673,-3.30779552459717,"NK CD56high",0.7,0
"S2PL02-23B-NOC156",6.93490115361274,"Pass",3.44600129127502,2.14215660095215,"LMPP",0.633333333333333,0.5631323
"S2PL02-23D-NOC156",10.702449539542,"Pass",4.76607179641724,0.712030649185181,"Early GMP",0.533333333333333,2.345293
"S2PL02-23F-NOC156",8.04609238948283,"Pass",-0.300782740116119,-4.05977964401245,"Pro-B VDJ",1,9.786916
"S2PL02-23H-NOC156",6.9446805667688,"Pass",3.42786622047424,2.63920331001282,"MPP-MyLy",0.533333333333333,0.041230895
"S2PL02-23J-NOC156",9.36077760329477,"Pass",2.14797067642212,3.88107681274414,"HSC",0.833333333333333,0.049270885
"S2PL02-23L-NOC156",8.22584392340291,"Pass",2.10332107543945,3.78536295890808,"HSC",0.966666666666667,0.1697984
"S2PL02-23N-NOC156",7.60931976927385,"Pass",2.28725099563599,3.07149243354797,"HSC",0.933333333333333,0.03405964
"S2PL11-01A-516-BL",5.89664876900293,"Pass",3.85424447059631,1.61623525619507,"LMPP",0.4,0.0589404
"S2PL11-01C-516-BL",9.47677135691283,"Pass",2.25600934028625,3.67999911308289,"HSC",0.933333333333333,0.03430743
"S2PL11-01G-516-BL",9.11644553285715,"Pass",5.7843508720398,1.57368540763855,"Cycling Progenitor",1,3.934037
"S2PL11-01I-516-BL",6.77511693062822,"Pass",3.96601867675781,1.7538868188858,"LMPP",0.633333333333333,0.3463512
"S2PL11-01K-516-BL",11.9160532498632,"Pass",3.11287069320679,3.57683801651001,"MPP-MkEry",0.5,0.16083855
"S2PL11-01M-516-BL",11.3772057698691,"Pass",5.95809745788574,0.433048605918884,"Cycling Progenitor",0.533333333333333,4.3849235
"S2PL11-01O-516-BL",8.13337665317063,"Pass",3.11833214759827,1.88863039016724,"MPP-MyLy",0.6,0.52293345
"S2PL11-03A-516-BL",8.23262095322818,"Pass",4.66444683074951,1.08162248134613,"Early GMP",0.4,2.943284
"S2PL11-03C-516-BL",8.69398591031027,"Pass",2.76823115348816,2.66703629493713,"MPP-MyLy",0.733333333333333,0.1203165
"S2PL11-03E-516-BL",7.46574240518209,"Pass",5.54248285293579,-0.177365109324455,"Early GMP",0.933333333333333,3.810876
"S2PL11-03G-516-BL",7.38849248123431,"Pass",4.80976009368896,6.1180419921875,"MEP",1,4.626602
"S2PL11-03I-516-BL",6.29947451401148,"Pass",2.59478235244751,2.62072372436523,"HSC",0.3,0.08977673
"S2PL11-03K-516-BL",9.44313614852446,"Pass",1.83707273006439,3.7205491065979,"HSC",1,0.001750798
"S2PL11-03M-516-BL",8.76076867891327,"Pass",2.07218146324158,2.50136113166809,"HSC",0.6,0.1547504
"S2PL11-03O-516-BL",7.13624132737779,"Pass",3.5990788936615,2.90627908706665,"MPP-MkEry",0.566666666666667,0.010721085
"S2PL11-05A-516-BL",6.61576963700573,"Pass",3.43799471855164,3.40047383308411,"MPP-MkEry",0.733333333333333,0.458482
"S2PL11-05C-516-BL",9.06231239954467,"Pass",1.87329280376434,2.88946199417114,"HSC",0.9,2.363295e-07
"S2PL11-05E-516-BL",7.233003649438,"Pass",2.96049427986145,1.99156928062439,"MPP-MyLy",0.466666666666667,0.0495734884880736
"S2PL11-05G-516-BL",9.03443476264846,"Pass",3.71180558204651,3.66826176643372,"MPP-MkEry",1,0.4126192
"S2PL11-05I-516-BL",10.0753161223132,"Pass",3.5780668258667,1.84661018848419,"LMPP",0.533333333333333,0.23831985
"S2PL11-05K-516-BL",8.17807827911774,"Pass",4.56970262527466,4.78925657272339,"MEP",0.966666666666667,2.370658
"S2PL11-05M-516-BL",9.30899044055765,"Pass",2.45480251312256,2.74890303611755,"HSC",0.733333333333333,0.0029561285
"S2PL11-05O-516-BL",7.81508771824543,"Pass",3.76100850105286,3.33857703208923,"MPP-MkEry",1,0.016183525
"S2PL11-07A-516-BL",10.0284627295261,"Pass",2.41587042808533,2.77743601799011,"HSC",0.533333333333333,0.000349701
"S2PL11-07C-516-BL",6.63245949059224,"Pass",2.62778878211975,3.34893107414246,"HSC",0.533333333333333,0.008245395
"S2PL11-07E-516-BL",5.67817518048001,"Pass",1.82641494274139,2.73400473594666,"HSC",0.9,3.359199e-07
"S2PL11-07G-516-BL",7.44180909998236,"Pass",3.30110454559326,2.0425808429718,"MPP-MyLy",0.6,0.4239271
"S2PL11-07I-516-BL",8.75850407869576,"Pass",1.83636486530304,3.14269852638245,"HSC",1,0.027117775
"S2PL11-07K-516-BL",8.47931319161638,"Pass",4.66638612747192,5.48090124130249,"MEP",1,3.445772
"S2PL11-07M-516-BL",11.0301290006026,"Pass",3.64922213554382,3.21753311157227,"MPP-MkEry",0.566666666666667,0.018451405
"S2PL11-07O-516-BL",7.04775807163942,"Pass",3.82206058502197,1.61545586585999,"LMPP",0.866666666666667,0.05591384
"S2PL11-09A-516-BL",10.0702662190479,"Pass",3.58601403236389,4.11773538589478,"MPP-MkEry",0.870967741935484,0.9706728
"S2PL11-09C-516-BL",9.39210473190682,"Pass",3.32874774932861,3.02818417549133,"MPP-MyLy",0.433333333333333,0.299538310887811
"S2PL11-09E-516-BL",9.56858890908227,"Pass",3.08975028991699,1.65948593616486,"MPP-MyLy",0.5,0.2957763
"S2PL11-09G-516-BL",8.76231121592818,"Pass",4.00291633605957,4.03566026687622,"MPP-MkEry",0.733333333333333,1.022456
"S2PL11-09I-516-BL",10.8465714657133,"Pass",2.85490393638611,2.76862931251526,"MPP-MyLy",0.483870967741935,0.0209991
"S2PL11-09K-516-BL",8.18014797093729,"Pass",2.51485919952393,3.35492181777954,"HSC",0.833333333333333,0.1752554
"S2PL11-09M-516-BL",8.38859494309986,"Pass",2.1645712852478,2.72900390625,"HSC",0.933333333333333,0.004863106
"S2PL11-09O-516-BL",8.74915946276729,"Pass",3.99597811698914,6.58007669448853,"BFU-E",0.5,6.28076
"S2PL11-11A-516-BL",8.25657068093846,"Pass",2.58086133003235,2.44870114326477,"MPP-MyLy",0.9,0.052547345
"S2PL11-11C-516-BL",7.2007827073386,"Pass",3.75381827354431,2.67921209335327,"MPP-MkEry",0.6,0.3565203
"S2PL11-11E-516-BL",9.56351462227903,"Pass",2.17966961860657,4.06510400772095,"HSC",0.966666666666667,0.02015521
"S2PL11-11G-516-BL",10.7436459573821,"Pass",2.5461893081665,2.84782648086548,"HSC",0.5,0.0042636415
"S2PL11-11I-516-BL",14.3980185354227,"Pass",1.93017864227295,3.67582201957703,"HSC",1,0.05934262
"S2PL11-11K-516-BL",5.46893816314296,"Pass",2.32239007949829,2.48164367675781,"HSC",0.366666666666667,0.02973125
"S2PL11-11M-516-BL",9.82022422997532,"Pass",6.40133905410767,1.55841076374054,"Cycling Progenitor",1,4.156032
"S2PL11-11O-516-BL",8.61405510185874,"Pass",2.81230998039246,3.15940856933594,"HSC",0.466666666666667,0.01409507
"S2PL11-13A-516-BL",7.60852198096663,"Pass",1.46915507316589,2.86820912361145,"HSC",1,0.1785645
"S2PL11-13C-516-BL",6.6666250787969,"Pass",3.1599588394165,1.96382558345795,"MPP-MyLy",0.433333333333333,0.441633350875558
"S2PL11-13E-516-BL",9.84982768384226,"Pass",2.664630651474,2.84642267227173,"HSC",0.6,0.028407845
"S2PL11-13G-516-BL",7.38557907311437,"Pass",2.03875017166138,3.04208922386169,"HSC",0.766666666666667,2.707119e-07
"S2PL11-13I-516-BL",5.84862193305613,"Pass",1.9568864107132,2.69150042533875,"HSC",0.8,0.004862924
"S2PL11-13K-516-BL",7.78567683694112,"Pass",2.87106871604919,2.47140884399414,"MPP-MyLy",0.6,0.075850795
"S2PL11-13M-516-BL",7.99409049038973,"Pass",3.86578321456909,3.16196703910828,"MPP-MkEry",0.933333333333333,0.0009946114
"S2PL11-13O-516-BL",8.20777675167081,"Pass",2.87821555137634,2.5832531452179,"MPP-MyLy",0.866666666666667,0.0271379956173204
"S2PL11-15A-516-BL",7.64666437036021,"Pass",4.08233070373535,1.67611026763916,"LMPP",0.733333333333333,0.033162475
"S2PL11-15C-516-BL",7.39117501958029,"Pass",2.26212549209595,2.62218546867371,"MPP-MyLy",0.566666666666667,0.1547504
"S2PL11-15E-516-BL",7.14456408663357,"Pass",2.22901749610901,3.73145055770874,"HSC",0.966666666666667,0.0420732570975458
"S2PL11-15G-516-BL",8.15043658615216,"Pass",1.98362362384796,3.59405541419983,"HSC",1,0.044170205
"S2PL11-15I-516-BL",12.9632155294064,"Pass",2.09916305541992,2.89426732063293,"HSC",0.9,0.004862912
"S2PL11-15K-516-BL",9.114177119112,"Pass",1.46336805820465,3.4261622428894,"HSC",1,4.366959e-07
"S2PL11-15M-516-BL",12.8343806403273,"Pass",1.81890285015106,3.29035592079163,"HSC",1,0.004195725
"S2PL11-15O-516-BL",7.97562770901996,"Pass",4.01100587844849,2.36896586418152,"Cycling Progenitor",0.866666666666667,1.987855e-07
"S2PL11-17A-516-BL",8.88814199402602,"Pass",2.01419711112976,3.74239802360535,"HSC",1,0.1697984
"S2PL11-17C-516-BL",6.74880370719196,"Pass",3.1489634513855,3.47790956497192,"MPP-MkEry",0.9,0.01363222
"S2PL11-17E-516-BL",7.35703907933665,"Pass",3.24006295204163,4.189537525177,"MPP-MkEry",0.833333333333333,0.9146216
"S2PL11-17G-516-BL",9.92344016172169,"Pass",1.88239705562592,3.60814499855042,"HSC",1,0.033232485
"S2PL11-17I-516-BL",6.45403867849358,"Pass",3.57346439361572,2.03724145889282,"LMPP",0.566666666666667,0.24799305
"S2PL11-17K-516-BL",7.47486410221168,"Pass",1.92144346237183,3.65943646430969,"HSC",1,0.050689525
"S2PL11-17M-516-BL",9.04859768571109,"Pass",1.22113072872162,3.49592041969299,"HSC",1,4.5171345e-07
"S2PL11-17O-516-BL",7.98990528937676,"Pass",1.60904312133789,3.2156617641449,"HSC",1,0.1785645
"S2PL11-19A-516-BL",11.0656310420843,"Pass",1.87205541133881,3.19247817993164,"HSC",0.966666666666667,0.026501025
"S2PL11-19C-516-BL",11.4496077387246,"Pass",2.27862167358398,3.04152703285217,"HSC",0.9,0.02113888
"S2PL11-19E-516-BL",7.16791683729028,"Pass",1.3967581987381,3.34647655487061,"HSC",1,0.0034300305
"S2PL11-19G-516-BL",8.42156796712764,"Pass",1.32937145233154,3.64054775238037,"HSC",1,4.7147345e-07
